GEO_ID,Poverty,Bachelor,White,White-NH,Black,Black-NH,Asian,Asian-NH,AmericanIndian,AmericanIndian-NH,NHPI,NHPI-NH,Other,Other-NH,Multi,Multi-NH,Pre-1939 Housing,1939-1949 Housing,VacantHousing,OwnerOccupied,FamiliesWithChildren,White-H,Black-H,Asian-H,AmericanIndian-H,NHPI-H,Other-H,Multi-H,SimpsonsDI,OldHousing
42101000100,11.7,79.8,77.2,73.6,10.5,10.5,8.6,8.6,0.1,0.1,0.0,0.0,1.8,0.0,1.9,1.9,61.5,4.2,16.2,29.3,3.6,3.6000000000000085,0.0,0.0,0.0,0.0,1.8,0.0,0.4389010000000001,65.7
42101000200,19.9,49.5,34.1,34.0,5.9,5.9,55.9,55.9,0.0,0.0,0.0,0.0,1.0,0.0,3.1,2.7,40.8,2.1,13.5,42.0,14.9,0.10000000000000142,0.0,0.0,0.0,0.0,1.0,0.3999999999999999,0.5675920000000001,42.9
42101000300,10.6,79.2,81.7,71.5,5.2,5.2,9.7,9.7,0.0,0.0,0.0,0.0,0.9,0.0,2.5,2.0,42.6,1.1,9.6,24.8,8.0,10.200000000000003,0.0,0.0,0.0,0.0,0.9,0.5,0.465752,43.7
42101000401,26.3,67.1,59.6,53.9,12.9,12.6,26.2,26.2,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.0,32.0,3.3,16.2,30.4,2.7,5.700000000000003,0.3000000000000007,0.0,0.0,0.0,0.3,0.0,0.621592,35.3
42101000402,10.7,74.5,90.0,88.4,2.0,2.0,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,16.4,2.9,13.0,61.9,1.0,1.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.21209599999999995,19.299999999999997
42101000500,32.4,39.3,43.6,34.6,32.0,29.4,16.3,15.7,1.2,0.7,0.0,0.0,4.8,0.0,2.2,1.6,71.5,5.8,10.6,3.8,4.4,9.0,2.6000000000000014,0.6000000000000014,0.5,0.0,4.8,0.6000000000000001,0.758717,77.3
42101000600,22.5,80.0,74.0,70.2,10.3,10.3,13.5,13.5,0.0,0.0,0.0,0.0,1.5,0.0,0.6,0.0,80.6,3.3,12.8,2.0,2.3,3.799999999999997,0.0,0.0,0.0,0.0,1.5,0.6,0.47565699999999994,83.89999999999999
42101000700,28.8,77.5,65.8,59.1,11.0,11.0,22.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,44.8,8.2,18.4,24.8,2.8,6.699999999999996,0.0,0.5,0.0,0.0,0.0,0.0,0.5877359999999999,53.0
42101000801,14.3,86.1,75.2,71.8,12.7,12.7,7.3,7.3,0.0,0.0,0.0,0.0,3.8,3.8,1.0,1.0,74.3,1.8,8.5,25.1,7.5,3.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.46031800000000006,76.1
42101000803,14.9,85.3,90.6,88.3,0.5,0.5,5.0,5.0,2.4,2.4,0.0,0.0,0.0,0.0,1.5,1.5,34.6,1.4,9.7,39.2,3.5,2.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.216456,36.0
42101000804,7.2,80.9,84.4,70.9,2.6,2.6,10.8,10.8,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.1,38.9,2.8,15.0,25.1,5.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4665120000000001,41.699999999999996
42101000901,21.3,81.4,68.2,63.6,8.5,8.5,20.9,20.9,0.0,0.0,0.0,0.0,1.9,0.0,0.5,0.5,64.9,8.4,18.1,3.5,3.7,4.600000000000001,0.0,0.0,0.0,0.0,1.9,0.0,0.5420959999999999,73.30000000000001
42101000902,21.2,69.4,73.0,70.7,4.9,4.9,19.8,19.8,0.0,0.0,0.0,0.0,0.4,0.4,1.8,1.8,32.6,3.2,13.3,14.5,6.5,2.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.456677,35.800000000000004
42101001001,10.1,82.2,86.8,84.8,1.1,1.1,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,26.9,1.5,15.4,60.6,6.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273042,28.4
42101001002,4.0,78.0,91.7,86.5,0.7,0.7,6.4,6.4,0.1,0.1,0.0,0.0,0.0,0.0,1.1,0.8,44.2,0.3,4.7,58.0,12.6,5.200000000000003,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.24485200000000004,44.5
42101001101,13.1,74.2,88.5,80.8,4.8,4.8,5.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,1.5,1.5,65.1,2.4,16.0,28.3,5.8,7.700000000000003,0.0,0.0,0.0,0.0,0.2,0.0,0.33617400000000003,67.5
42101001102,16.6,80.1,88.8,87.9,4.0,4.0,3.4,3.4,2.5,0.0,0.0,0.0,0.4,0.4,0.8,0.8,67.5,3.6,13.3,35.3,7.4,0.8999999999999915,0.0,0.0,2.5,0.0,0.0,0.0,0.22281699999999988,71.1
42101001201,6.7,93.5,89.3,85.8,1.1,1.1,5.0,5.0,0.5,0.5,0.0,0.0,0.1,0.1,4.0,4.0,74.8,4.5,4.3,49.6,14.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25836400000000004,79.3
42101001202,10.5,88.9,84.9,79.9,6.6,6.2,5.5,5.5,0.0,0.0,0.0,0.0,2.0,0.0,1.1,0.7,76.4,5.6,7.0,29.5,7.5,5.0,0.39999999999999947,0.0,0.0,0.0,2.0,0.40000000000000013,0.3527489999999999,82.0
42101001300,10.8,61.0,54.6,53.3,30.0,30.0,8.0,8.0,1.4,1.4,0.3,0.3,0.4,0.0,5.3,5.3,59.1,6.7,15.5,61.2,16.8,1.3000000000000043,0.0,0.0,0.0,0.0,0.4,0.0,0.616312,65.8
42101001400,10.9,74.4,64.9,61.4,17.7,17.7,6.3,6.3,0.0,0.0,0.2,0.0,1.6,1.6,9.2,7.6,47.4,2.7,14.8,44.1,13.1,3.500000000000007,0.0,0.0,0.0,0.2,0.0,1.5999999999999996,0.5791890000000001,50.1
42101001500,15.5,68.8,67.7,64.0,14.7,14.6,12.8,12.8,2.4,2.4,0.0,0.0,1.5,0.0,0.9,0.9,50.9,2.5,12.1,53.0,14.0,3.700000000000003,0.09999999999999964,0.0,0.0,0.0,1.5,0.0,0.550448,53.4
42101001600,7.5,72.6,89.8,86.7,3.9,3.9,1.8,1.8,0.0,0.0,0.0,0.0,1.2,1.2,3.3,2.9,66.2,3.6,14.2,46.1,11.3,3.0999999999999943,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.24450399999999994,69.8
42101001700,6.1,73.6,79.5,76.7,7.1,6.5,6.5,6.5,0.0,0.0,0.0,0.0,3.6,1.6,3.3,2.9,69.1,2.0,7.3,58.6,16.5,2.799999999999997,0.5999999999999996,0.0,0.0,0.0,2.0,0.3999999999999999,0.40092799999999995,71.1
42101001800,10.1,66.0,69.0,63.3,17.6,17.6,8.6,7.6,0.0,0.0,0.0,0.0,1.2,1.2,3.6,3.3,61.5,1.1,13.2,55.2,16.9,5.700000000000003,0.0,1.0,0.0,0.0,0.0,0.30000000000000027,0.557968,62.6
42101001900,11.7,59.9,54.9,51.5,38.2,38.2,3.6,3.3,0.3,0.3,0.0,0.0,0.3,0.3,2.7,2.2,57.8,9.6,13.6,49.8,14.0,3.3999999999999986,0.0,0.30000000000000027,0.0,0.0,0.0,0.5,0.58607,67.39999999999999
42101002000,21.1,21.8,17.8,17.3,78.6,77.8,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,66.9,14.9,17.7,52.8,16.4,0.5,0.7999999999999972,0.0,0.0,0.0,0.0,0.0,0.3636,81.80000000000001
42101002100,19.6,26.3,23.6,22.2,72.2,72.2,1.3,1.3,0.0,0.0,0.0,0.0,0.2,0.2,2.7,1.4,68.4,14.1,23.9,53.4,11.8,1.4000000000000021,0.0,0.0,0.0,0.0,0.0,1.3000000000000003,0.428698,82.5
42101002200,37.6,37.6,25.0,24.1,62.7,60.2,7.3,7.3,0.0,0.0,0.0,0.0,0.3,0.0,4.7,4.7,64.3,4.4,22.8,43.4,16.3,0.8999999999999986,2.5,0.0,0.0,0.0,0.3,0.0,0.571262,68.7
42101002300,10.2,46.2,81.8,70.6,1.9,1.9,10.8,10.8,0.0,0.0,0.8,0.0,0.4,0.0,4.2,4.2,78.3,2.4,9.3,52.2,8.8,11.200000000000003,0.0,0.0,0.0,0.8,0.4,0.0,0.4741510000000001,80.7
42101002400,10.3,50.0,72.2,54.3,9.3,9.3,14.5,14.5,0.0,0.0,0.0,0.0,1.2,0.3,2.8,2.8,69.1,3.8,15.3,48.5,15.2,17.900000000000006,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.6425620000000001,72.89999999999999
42101002500,15.7,46.2,60.0,56.7,29.5,27.2,4.7,4.4,0.0,0.0,0.0,0.0,2.4,0.4,3.4,3.4,59.1,3.4,12.2,45.7,15.3,3.299999999999997,2.3000000000000007,0.2999999999999998,0.0,0.0,2.0,0.0,0.5993919999999999,62.5
42101002701,21.1,27.3,44.8,32.8,28.1,28.0,24.5,24.5,0.5,0.5,0.0,0.0,0.6,0.0,1.5,1.5,61.9,5.3,16.9,44.4,14.3,12.0,0.10000000000000142,0.0,0.0,0.0,0.6,0.0,0.7393039999999999,67.2
42101002702,4.4,32.3,88.5,86.1,4.6,1.8,6.0,6.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7,0.2,70.4,8.0,12.2,71.3,11.3,2.4000000000000057,2.8,0.0,0.0,0.0,0.2,0.49999999999999994,0.25336200000000003,78.4
42101002801,21.8,20.6,49.2,25.9,5.6,5.0,39.3,39.3,1.5,1.5,0.0,0.0,3.0,0.0,1.4,0.2,61.1,8.6,19.1,47.4,25.6,23.300000000000004,0.5999999999999996,0.0,0.0,0.0,3.0,1.2,0.7203719999999999,69.7
42101002802,12.6,33.4,69.6,67.9,0.3,0.3,24.1,24.1,0.0,0.0,0.3,0.3,4.6,0.0,1.0,1.0,76.2,3.9,11.5,64.7,19.4,1.6999999999999886,0.0,0.0,0.0,0.0,4.6,0.0,0.4773549999999999,80.10000000000001
42101002900,14.5,44.8,81.9,74.3,0.4,0.4,12.9,12.9,0.0,0.0,0.0,0.0,2.4,0.9,2.3,1.5,77.0,9.0,8.1,56.3,17.5,7.6000000000000085,0.0,0.0,0.0,0.0,1.5,0.7999999999999998,0.42392300000000005,86.0
42101003001,17.2,21.3,27.3,22.0,21.2,21.2,43.2,42.3,0.5,0.5,0.2,0.0,3.2,0.2,4.3,4.3,80.2,6.4,12.5,57.2,25.9,5.300000000000001,0.0,0.9000000000000057,0.0,0.2,3.0,0.0,0.721055,86.60000000000001
42101003002,26.5,16.9,20.5,18.1,70.8,70.8,5.7,5.7,1.2,1.2,0.0,0.0,0.4,0.0,1.4,1.4,70.0,5.7,21.4,54.2,15.1,2.3999999999999986,0.0,0.0,0.0,0.0,0.4,0.0,0.461794,75.7
42101003100,30.2,14.9,9.5,9.3,80.7,80.2,5.2,5.2,0.0,0.0,0.0,0.0,0.3,0.0,4.3,4.3,73.3,6.1,25.1,49.8,20.2,0.1999999999999993,0.5,0.0,0.0,0.0,0.3,0.0,0.343556,79.39999999999999
42101003200,33.0,4.3,11.1,11.1,86.8,86.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.5,1.5,67.9,12.1,25.5,57.0,23.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.233994,80.0
42101003300,43.3,4.1,23.6,20.8,70.1,70.1,2.8,2.4,0.0,0.0,0.0,0.0,0.4,0.0,3.1,3.1,58.1,23.4,15.4,44.6,25.7,2.8000000000000007,0.0,0.3999999999999999,0.0,0.0,0.4,0.0,0.46298200000000006,81.5
42101003600,53.3,10.1,18.4,18.2,60.1,55.1,11.8,11.2,0.0,0.0,0.0,0.0,1.5,0.0,8.3,4.2,11.2,11.4,5.4,34.3,32.3,0.1999999999999993,5.0,0.6000000000000014,0.0,0.0,1.5,4.1000000000000005,0.6455210000000001,22.6
42101003701,35.7,9.3,9.6,6.9,73.3,67.9,11.9,11.4,0.0,0.0,0.0,0.0,1.3,0.0,3.9,1.1,64.5,19.3,25.6,56.1,28.5,2.6999999999999993,5.3999999999999915,0.5,0.0,0.0,1.3,2.8,0.5164579999999999,83.8
42101003702,16.5,12.3,34.8,29.4,43.0,43.0,16.5,16.5,0.2,0.2,0.0,0.0,0.2,0.0,5.4,5.0,71.8,9.0,10.4,64.8,29.9,5.399999999999999,0.0,0.0,0.0,0.0,0.2,0.40000000000000036,0.6969989999999999,80.8
42101003800,4.9,24.3,98.2,96.1,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,70.7,6.7,5.7,81.5,21.3,2.1000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.07589800000000012,77.4
42101003901,15.5,20.0,69.0,66.4,6.9,6.9,18.9,18.9,0.6,0.6,0.0,0.0,2.7,0.2,1.8,1.5,70.7,13.7,9.2,55.7,22.4,2.5999999999999943,0.0,0.0,0.0,0.0,2.5,0.30000000000000004,0.5160469999999999,84.4
42101003902,6.9,20.9,91.3,90.3,1.1,1.1,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,73.7,13.2,8.1,84.9,15.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18059999999999998,86.9
42101004001,16.2,32.4,83.0,77.5,3.2,1.7,12.6,12.6,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.7,76.2,7.8,8.5,66.5,12.5,5.5,1.5000000000000002,0.0,0.0,0.0,0.2,0.0,0.37989799999999996,84.0
42101004002,4.3,20.3,91.5,83.7,0.0,0.0,3.1,3.1,1.1,1.1,0.0,0.0,0.0,0.0,4.3,3.9,66.8,15.4,9.3,83.5,19.0,7.799999999999997,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.29072799999999993,82.2
42101004101,39.5,11.4,35.2,28.1,19.1,17.1,35.1,35.1,1.1,1.1,0.0,0.0,4.1,0.0,5.4,5.4,63.1,13.6,14.6,51.0,25.5,7.100000000000001,2.0,0.0,0.0,0.0,4.1,0.0,0.758438,76.7
42101004102,37.7,10.8,49.6,36.1,12.3,11.2,31.8,31.8,0.0,0.0,0.0,0.0,1.9,0.0,4.5,4.5,68.5,17.2,10.7,53.7,34.0,13.5,1.1000000000000014,0.0,0.0,0.0,1.9,0.0,0.7362789999999999,85.7
42101004201,24.9,16.8,75.1,73.2,6.9,6.2,15.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,71.3,12.9,10.9,77.9,16.2,1.8999999999999915,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.43500999999999995,84.2
42101004202,22.7,9.4,75.9,69.2,6.7,6.5,15.3,15.3,0.6,0.6,0.0,0.0,0.6,0.0,1.0,1.0,66.2,15.2,4.6,77.9,23.8,6.700000000000003,0.20000000000000018,0.0,0.0,0.0,0.6,0.0,0.489837,81.4
42101005400,10.6,34.4,17.7,16.3,68.6,67.0,8.5,8.5,0.0,0.0,0.0,0.0,0.6,0.0,4.6,4.6,6.7,1.7,4.5,31.1,7.8,1.3999999999999986,1.5999999999999943,0.0,0.0,0.0,0.6,0.0,0.514702,8.4
42101005500,18.7,20.9,10.9,10.6,85.1,84.7,3.2,3.2,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,8.0,11.5,5.8,68.1,17.0,0.3000000000000007,0.3999999999999915,0.0,0.0,0.0,0.3,0.0,0.27027199999999996,19.5
42101005600,33.3,23.5,6.7,6.2,86.3,85.7,3.6,3.6,0.0,0.0,0.0,0.0,0.1,0.0,3.3,3.3,8.3,1.8,10.1,18.0,37.6,0.5,0.5999999999999943,0.0,0.0,0.0,0.1,0.0,0.25926,10.100000000000001
42101006000,22.6,8.8,17.8,17.1,74.7,74.3,6.0,6.0,0.2,0.2,0.0,0.0,0.4,0.0,0.9,0.2,11.2,25.4,10.2,63.4,19.7,0.6999999999999993,0.4000000000000057,0.0,0.0,0.0,0.4,0.7,0.41497200000000006,36.599999999999994
42101006100,24.4,13.2,12.9,12.1,73.4,73.0,12.6,12.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.8,22.5,33.8,6.9,66.9,30.6,0.8000000000000007,0.4000000000000057,0.5999999999999996,0.0,0.0,0.2,0.0,0.43687500000000007,56.3
42101006200,28.5,14.9,9.2,6.9,87.0,86.8,2.9,2.9,0.4,0.4,0.0,0.0,0.0,0.0,0.5,0.4,33.5,43.8,12.5,59.8,46.4,2.299999999999999,0.20000000000000284,0.0,0.0,0.0,0.0,0.09999999999999998,0.240408,77.3
42101006300,43.5,8.7,13.3,8.0,71.6,70.4,11.8,11.8,0.0,0.0,0.0,0.0,1.2,0.0,2.2,2.2,27.2,33.2,21.8,29.5,32.2,5.300000000000001,1.1999999999999886,0.0,0.0,0.0,1.2,0.0,0.4814789999999998,60.400000000000006
42101006400,32.1,13.0,7.6,7.6,78.1,77.5,11.5,11.5,0.3,0.3,0.0,0.0,0.0,0.0,2.5,2.5,29.4,42.1,21.0,62.2,23.7,0.0,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.37970399999999993,71.5
42101006500,36.7,9.3,2.2,0.8,92.7,92.1,1.4,1.4,0.5,0.3,0.0,0.0,0.2,0.2,3.1,1.8,34.6,47.6,20.8,53.6,15.8,1.4000000000000001,0.6000000000000085,0.0,0.2,0.0,0.0,1.3,0.15175700000000014,82.2
42101006600,36.7,4.5,3.1,3.1,81.0,81.0,14.0,14.0,0.0,0.0,0.0,0.0,0.6,0.6,1.2,1.2,29.7,36.3,18.7,35.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322159,66.0
42101006700,36.3,9.5,13.5,12.3,74.1,72.5,6.7,6.7,0.0,0.0,0.0,0.0,3.5,0.0,2.2,2.2,36.3,35.9,19.5,47.8,31.3,1.1999999999999993,1.5999999999999943,0.0,0.0,0.0,3.5,0.0,0.45264799999999994,72.19999999999999
42101006900,44.5,5.1,1.3,0.3,95.4,95.4,0.0,0.0,0.3,0.3,0.0,0.0,3.0,0.0,0.0,0.0,13.1,40.7,16.7,32.0,20.4,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.08886599999999993,53.800000000000004
42101007000,33.0,10.5,3.1,2.8,91.8,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.8,39.2,47.3,14.1,55.6,21.2,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,0.15417000000000008,86.5
42101007101,22.5,8.4,5.0,4.8,93.0,92.0,0.2,0.2,0.0,0.0,0.0,0.0,1.7,1.4,0.0,0.0,27.5,53.1,14.3,59.1,20.3,0.20000000000000018,1.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.14998299999999998,80.6
42101007102,34.8,8.3,1.2,0.9,97.5,97.5,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,27.9,59.0,12.3,58.9,17.1,0.29999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.04916000000000002,86.9
42101007200,36.7,8.5,2.8,1.9,96.5,96.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,43.7,39.7,23.5,63.6,20.9,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.06829600000000002,83.4
42101007300,31.3,5.4,3.1,2.6,94.8,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,34.0,48.1,16.4,42.9,15.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.10015400000000005,82.1
42101007400,37.3,15.7,9.4,8.6,87.9,87.7,1.6,1.6,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.5,36.6,43.2,17.7,50.5,17.0,0.8000000000000007,0.20000000000000284,0.0,0.0,0.0,0.4,0.19999999999999996,0.22310600000000005,79.80000000000001
42101007700,51.1,38.6,48.4,46.0,23.3,22.8,22.5,22.5,0.0,0.0,0.5,0.5,0.3,0.2,5.0,5.0,45.2,10.1,15.5,17.4,4.8,2.3999999999999986,0.5,0.0,0.0,0.0,0.09999999999999998,0.0,0.68266,55.300000000000004
42101007800,22.9,63.1,56.5,52.6,27.1,27.1,5.2,5.2,0.6,0.0,0.0,0.0,1.7,1.2,8.9,8.9,51.4,31.1,17.0,22.2,12.0,3.8999999999999986,0.0,0.0,0.6,0.0,0.5,0.0,0.637532,82.5
42101007900,17.3,62.2,51.4,49.5,34.0,33.1,6.5,6.5,0.0,0.0,0.0,0.0,1.8,0.9,6.3,6.3,56.6,21.1,9.1,36.9,19.3,1.8999999999999986,0.8999999999999986,0.0,0.0,0.0,0.9,0.0,0.6366160000000001,77.7
42101008000,30.9,24.0,14.7,13.2,75.0,73.9,2.9,2.9,2.3,0.1,0.0,0.0,0.7,0.3,4.5,4.2,53.9,32.2,20.7,51.7,21.6,1.5,1.0999999999999943,0.0,2.1999999999999997,0.0,0.39999999999999997,0.2999999999999998,0.43398499999999995,86.1
42101008101,32.8,13.4,0.3,0.0,97.2,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.1,2.1,37.0,47.1,18.8,46.9,12.8,0.3,0.7000000000000028,0.0,0.0,0.0,0.0,0.0,0.06826000000000006,84.1
42101008102,28.7,9.9,0.1,0.1,96.9,95.2,0.0,0.0,1.1,0.7,0.0,0.0,0.2,0.0,1.8,1.8,46.9,41.3,15.2,67.1,19.1,0.0,1.7000000000000028,0.0,0.40000000000000013,0.0,0.2,0.0,0.09401299999999997,88.19999999999999
42101008200,21.9,15.3,0.2,0.2,98.6,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,48.7,39.4,14.8,74.6,20.9,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.029625999999999958,88.1
42101008301,25.4,9.0,1.6,1.4,95.3,95.3,1.2,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,63.5,20.8,16.4,50.6,20.6,0.20000000000000018,0.0,0.0,0.0,0.0,1.0,0.0,0.09028300000000004,84.3
42101008302,32.8,7.2,0.3,0.3,94.4,92.5,2.1,2.1,0.0,0.0,0.0,0.0,0.3,0.3,2.9,2.9,57.8,34.2,27.2,52.7,25.4,0.0,1.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.142714,92.0
42101008400,45.5,16.5,2.8,1.7,93.5,92.1,0.3,0.3,0.0,0.0,0.0,0.0,0.8,0.8,2.6,2.6,58.2,22.6,16.1,56.5,26.8,1.0999999999999999,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.15040400000000012,80.80000000000001
42101008500,27.8,14.0,4.5,4.0,95.1,92.7,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,56.5,20.3,24.7,48.1,24.7,0.5,2.3999999999999915,0.0,0.0,0.0,0.0,0.0,0.13746499999999987,76.8
42101008601,25.3,59.2,54.6,53.9,34.3,34.3,5.1,5.1,1.3,0.6,0.0,0.0,0.8,0.8,3.9,3.9,54.1,20.7,9.1,30.6,13.4,0.7000000000000028,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.5875100000000001,74.8
42101008602,41.8,23.9,17.4,17.0,75.3,73.8,2.0,2.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,49.4,30.8,23.8,19.0,27.2,0.3999999999999986,1.5,0.0,0.0,0.0,5.3,0.0,0.423006,80.2
42101008701,40.4,58.5,53.0,43.5,10.5,10.5,22.9,22.9,0.4,0.4,0.0,0.0,4.9,0.0,8.3,7.9,70.0,8.5,4.5,14.6,19.4,9.5,0.0,0.0,0.0,0.0,4.9,0.40000000000000036,0.7296100000000001,78.5
42101008702,51.2,77.6,48.9,45.9,19.2,19.1,24.9,24.9,0.1,0.1,0.0,0.0,1.8,1.3,5.1,5.1,59.2,14.8,13.1,12.9,11.2,3.0,0.09999999999999787,0.0,0.0,0.0,0.5,0.0,0.68714,74.0
42101008801,52.5,59.7,62.6,56.6,9.0,9.0,21.0,21.0,0.9,0.9,1.4,1.4,0.9,0.0,4.0,3.6,57.8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.9,0.3999999999999999,0.6201739999999999,57.8
42101008802,80.3,54.6,64.7,59.7,8.1,7.9,20.1,20.0,0.0,0.0,0.0,0.0,5.1,4.4,2.0,1.9,48.8,4.9,9.7,5.7,3.3,5.0,0.1999999999999993,0.10000000000000142,0.0,0.0,0.6999999999999993,0.10000000000000009,0.592498,53.699999999999996
42101009000,67.3,75.7,64.8,61.9,6.6,6.4,22.0,21.9,0.0,0.0,0.0,0.0,1.9,0.8,4.7,4.1,52.1,11.4,14.5,8.1,1.6,2.8999999999999986,0.1999999999999993,0.10000000000000142,0.0,0.0,1.0999999999999999,0.6000000000000005,0.562034,63.5
42101009100,50.4,32.0,31.3,30.1,46.5,46.1,20.3,20.3,0.1,0.1,0.0,0.0,0.0,0.0,1.8,1.4,46.8,3.7,14.1,19.3,9.7,1.1999999999999993,0.3999999999999986,0.0,0.0,0.0,0.0,0.40000000000000013,0.655296,50.5
42101009200,48.6,24.0,15.4,15.4,69.3,69.3,13.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,25.8,13.7,18.7,27.8,30.1,0.0,0.0,0.3000000000000007,0.0,0.0,0.0,0.0,0.47850400000000004,39.5
